id,target
669083,0.0010385191680618558
669084,0.6713631729988351
669085,0.0002847878507200428
669086,0.0003355740477067163
669087,0.11747448836741602
669088,0.48509302082926853
669089,0.05582303112577937
669090,0.006853050598066068
669091,0.024183911116328498
669092,0.01080185539668119
669093,0.0016318272644141054
669094,0.00039410718200368967
669095,0.000620441894284747
669096,0.013807648301725225
669097,0.6863754805774172
669098,0.16783453595102055
669099,0.0011704769175263606
669100,0.0034313621010675453
669101,0.03018350815067293
669102,0.0007101751217681574
669103,0.0036221603485205706
669104,0.01370480356207175
669105,0.0009896374528765438
669106,0.3960153763144033
669107,0.009480161802578373
669108,0.35945244594014303
669109,0.00024622220904216123
669110,0.013080886776642556
669111,0.0006949177534155729
669112,0.18810168039248915
669113,0.0023712463723691004
669114,0.0002769214543290922
669115,0.4329753713973426
669116,0.0124478728769138
669117,0.8578472406986304
669118,0.0008819204787716044
669119,0.0010231606197413203
669120,0.0073132569350832745
669121,0.0035206117305773797
669122,0.0070226629889206405
669123,0.8072625950466035
669124,0.33326364625148663
669125,0.4549425148627382
669126,0.5766706715133136
669127,0.01039068156178182
669128,0.7652061923769975
669129,0.020108996939428365
669130,0.09650193834307819
669131,0.000881969753758584
669132,0.016770844331696837
669133,0.00040734746697285694
669134,0.013526870800954147
669135,0.0002214143453688078
669136,0.0007093282120327002
669137,0.01172055670443824
669138,0.748962196753625
669139,0.2549162645706871
669140,0.0003659858173878025
669141,0.03415972629021913
669142,0.0005800858959969806
669143,0.2471922413641678
669144,0.00471952212534973
669145,0.0005937887280848561
669146,0.7398722393370822
669147,0.00043681803091883656
669148,0.012574741504909875
669149,0.010898764444120402
669150,0.7049894071239076
669151,0.1768814923365542
669152,0.7634363184799864
669153,0.01134984190072043
669154,0.22889037073027166
669155,0.000641848473059121
669156,0.0020727872919096384
669157,0.03005294364294744
669158,0.38336618744610523
669159,0.05260361054933868
669160,0.08509491008972031
669161,0.49764248188232835
669162,0.003067584771965378
669163,0.21887618155080027
669164,0.001935977243960907
669165,0.8150891461846689
669166,0.029464468786245875
669167,0.09986547491100801
669168,0.6669532141379044
669169,0.002111980927975289
669170,0.48165093747640536
669171,0.006943187576062505
669172,0.8729421560327145
669173,0.002826366142779929
669174,0.13090844557708595
669175,0.2738616045957671
669176,0.001099626812925678
669177,0.6716074753511494
669178,0.0026826096881715587
669179,0.0004602328499388424
669180,0.0019112118139970953
669181,0.01512475826808134
669182,0.8509720464772761
669183,0.007864281247256154
669184,0.003683501308166213
669185,0.203164086093967
669186,0.0030552130868381003
669187,0.0018243282620036146
669188,0.6648231304962389
669189,0.659196740383913
669190,0.022793370601007445
669191,0.09108067193248418
669192,0.18312337317809996
669193,0.3222567028241825
669194,0.059580504323994206
669195,0.012776052505439915
669196,0.0028058066283638797
669197,0.04410356723927626
669198,0.0035972549617244035
669199,0.16237150781525428
669200,0.7842721427600416
669201,0.016288636239475306
669202,0.7874658084163777
669203,0.0005644631855756071
669204,0.1190477185418109
669205,0.004631619203316577
669206,0.00146107605375708
669207,0.011531059664181376
669208,0.08549136408582646
669209,0.04790821016221654
669210,0.560196538279558
669211,0.4971426827624602
669212,0.014768180717800086
669213,0.49508580782269906
669214,0.014740523856550999
669215,0.00024037478525577746
669216,0.6041431187693598
669217,0.007723554907571936
669218,0.052509579433052636
669219,0.0007042268826002247
669220,0.03892028898685579
669221,0.006610989741696063
669222,0.03736045433972007
669223,0.20351227252026816
669224,0.0007864337938790705
669225,0.26686875775521973
669226,0.15073100268373224
669227,0.012765735921601833
669228,0.007373531898165723
669229,0.001313807752421135
669230,0.7706629289177067
669231,0.046054005142776785
669232,0.0021428378671607047
669233,0.04528030992494911
669234,0.12036161363482359
669235,0.06828650362648309
669236,0.005813422513510874
669237,0.024062662946116174
669238,0.6463098953142494
669239,0.11351349933008822
669240,0.8713069747977683
669241,0.008370047999641141
669242,0.006189429639744282
669243,0.5160472607588872
669244,0.0023223378308920807
669245,0.0005538732075650725
669246,0.0032593426163974207
669247,0.011768587711411546
669248,0.012216367513751644
669249,0.49785067019447704
669250,0.016862471750316556
669251,0.004529290750643808
669252,0.0006263604200735186
669253,0.6919048956522009
669254,0.004810367081772158
669255,0.3162686950395492
669256,0.009099449970612267
669257,0.07999461083187745
669258,0.7364709559452922
669259,0.039107126627738145
669260,0.0008556961625184996
669261,0.3489026166505629
669262,0.002453208106579347
669263,0.003264173280875934
669264,0.0009149214903269632
669265,0.005755956368243281
669266,0.042438699498236906
669267,0.8301479356223316
669268,0.0012893737659528035
669269,0.377097414082159
669270,0.8387855325931197
669271,0.013371906908757622
669272,0.8297718455777949
669273,0.000493611546990133
669274,0.00045650953338777895
669275,0.007200526315823961
669276,0.0037343717628708735
669277,0.006802394253786261
669278,0.009136115886530159
669279,0.009921439012787376
669280,0.01378997468422736
669281,0.0025844048348640965
669282,0.007159226000379434
669283,0.004283211843814795
669284,0.7219204658426417
669285,0.762325504298635
669286,0.2831063471944703
669287,0.007594164138087394
669288,0.01687768389583819
669289,0.057107934767996194
669290,0.08304104882057456
669291,0.0533406087646978
669292,0.20148675691352358
669293,0.01344972023634254
669294,0.002970238509722456
669295,0.10930302223684815
669296,0.0003735659187218644
669297,0.01071954772553266
669298,0.6815720241693308
669299,0.0005039903615480492
669300,0.06055987592132746
669301,0.011802827075717117
669302,0.03164531272668231
669303,0.006933474264095256
669304,0.0011867471793570203
669305,0.5661694771302377
669306,0.0034182871145329715
669307,0.0003364294236447383
669308,0.00021192230765001627
669309,0.6031281194945206
669310,0.8385348115877085
669311,0.000492385712180902
669312,0.0006044714999496243
669313,0.21326184088554165
669314,0.0038813648085071267
669315,0.35956757486467483
669316,0.001812504955523182
669317,0.005933614367078859
669318,0.0023473417957371673
669319,0.790355369124467
669320,0.02058565296888865
669321,0.83562617429546
669322,0.00415092728886249
669323,0.6290980199979554
669324,0.002165290542345562
669325,0.00763598391334701
669326,0.0013468048619461202
669327,0.004169836647530378
669328,0.8500461034282667
669329,0.5032904020459418
669330,0.0016983801777564849
669331,0.009197876183114823
669332,0.002245395017874608
669333,0.7996713126222913
669334,0.03335096674604446
669335,0.33571863174998834
669336,0.3053310690024277
669337,0.0007991784145840041
669338,0.027180022346125956
669339,0.018935081526801102
669340,0.01564698089199345
669341,0.003087370330252499
669342,0.02846831674983155
669343,0.46585943105649186
669344,0.15369150362028322
669345,0.8337290081042161
669346,0.01448965625058609
669347,0.29496858371329504
669348,0.0016207195132867868
669349,0.12651425558715118
669350,0.002719004110712365
669351,0.0012996847266396932
669352,0.0258983339502713
669353,0.0006846393425784963
669354,0.004421146514468438
669355,0.21953496259416228
669356,0.18115730386741183
669357,0.7132520992021003
669358,0.1101376358329957
669359,0.38830882002582406
669360,0.01580126004143955
669361,0.30933792768720847
669362,0.0009415097966088541
669363,0.062752893515788
669364,0.17594555985978133
669365,0.2017553732318324
669366,0.15287149460520771
669367,0.017732467491267192
669368,0.7692838083916914
669369,0.00239912689728269
669370,0.00019129043997095837
669371,0.002042774413203997
669372,0.0030769269142771104
669373,0.007152770970518186
669374,0.005086520418059976
669375,0.3123512916285695
669376,0.6046115681493791
669377,0.0016177892516136634
669378,0.0011144152893876372
669379,0.15264099820283356
669380,0.006179682944707327
669381,0.022402274482641454
669382,0.4153646721565851
669383,0.0077227124164416525
669384,0.0015496677220035045
669385,0.11731063243927263
669386,0.622418417987288
669387,0.021805995636047334
669388,0.0033437833856694455
669389,0.005416403770934377
669390,0.03857456923779453
669391,0.008633846761756596
669392,0.0016978351586042426
669393,0.0003373885507396684
669394,0.003940235329168207
669395,0.0008273626024868673
669396,0.004891422382433871
669397,0.008965411048326306
669398,0.0035692701558652684
669399,0.020053524890932786
669400,0.00703107969437263
669401,0.9190284336726167
669402,0.0012151887530994741
669403,0.8209252746663516
669404,0.6388150250691992
669405,0.08930751897857558
669406,0.7027551459977441
669407,0.009275000899767497
669408,0.007808979665650088
669409,0.0008302701750064875
669410,0.00033283433798825257
669411,0.1866697113912266
669412,0.000316342154611016
669413,0.0011093422004519252
669414,0.04320795771260784
669415,0.3862936232329678
669416,0.010489669738490956
669417,0.012843648287464957
669418,0.008912894856537278
669419,0.859390329332704
669420,0.3696223537723285
669421,0.16838814054187629
669422,0.00031987575065007537
669423,0.5692674969067335
669424,0.0003452476476450187
669425,0.2863014563119516
669426,0.02294265546242838
669427,0.7423454154045119
669428,0.02244216221826042
669429,0.746072170074901
669430,0.0058921245110293945
669431,0.07475662021516713
669432,0.12996191157640577
669433,0.0018992555367480458
669434,0.020192921474396438
669435,0.0015741936771253452
669436,0.022514671083472756
669437,0.7112934233095674
669438,0.10775481548793185
669439,0.1702643661951698
669440,0.7150405058585415
669441,0.1580580744373261
669442,0.011905093776313967
669443,0.7618994916991975
669444,0.10671623323441302
669445,0.0004645950020492175
669446,0.009685034719514865
669447,0.5766498638259624
669448,0.00020207754869224425
669449,0.06215362938973307
669450,0.13797244273136
669451,0.00034320425292127654
669452,0.733694343673532
669453,0.15786135548308272
669454,0.1295494440293095
669455,0.027580633359875453
669456,0.757238746519573
669457,0.8957428073007422
669458,0.006907784990117993
669459,0.03096651859262682
669460,0.6302642965867502
669461,0.019312837590036033
669462,0.8701802283219986
669463,0.02144778193458922
669464,0.017029075058503255
669465,0.004972219018561116
669466,0.6712223226876504
669467,0.0006813115768662295
669468,0.007249566263999028
669469,0.020381015395158627
669470,0.00924851320007291
669471,0.0001356105805747514
669472,0.011768948625722319
669473,0.006993373723011519
669474,0.07209076228793698
669475,0.03776404139087404
669476,0.008247586313577865
669477,0.006488819279701472
669478,0.3684804636342851
669479,0.6866560145870745
669480,0.8689568467163763
669481,0.5341703788323928
669482,0.8669487866796722
669483,0.009165917674944707
669484,0.3587515922425073
669485,0.03019038703511152
669486,0.0075578095417024455
669487,0.0051627283694316425
669488,0.0017948583649209217
669489,0.013769899726855973
669490,0.1498655875165552
669491,0.3944079605251826
669492,0.7474349524744524
669493,0.03552717192426583
669494,0.3446607294325347
669495,0.10551114334570477
669496,0.019813307809849273
669497,0.1045126343463732
669498,0.051110530205518936
669499,0.10373046707519962
669500,0.00156298284918473
669501,0.08876170688116851
669502,0.013185794919300945
669503,0.022859879354720176
669504,0.6945492742482848
669505,0.03277078852805695
669506,0.026609955303474257
669507,0.11119997233692269
669508,0.0005349048972061794
669509,0.04066437915384803
669510,0.008374562781414675
669511,0.009336259994935169
669512,0.5934657742909281
669513,0.035996872269359576
669514,0.00916557508155666
669515,0.3411464635553796
669516,0.0009288689605951805
669517,0.575186334639987
669518,0.005596317638886757
669519,0.06419232361182935
669520,0.0010071823200087967
669521,0.7862141424591298
669522,0.0005567023812423581
669523,0.017385386257284703
669524,0.8749846948652318
669525,0.7979263025145259
669526,0.009900934594995902
669527,0.43830254446150263
669528,0.7072103006593279
669529,0.0429250118172112
669530,0.0006452825072109239
669531,0.015492376470153918
669532,0.7441943710280192
669533,0.0024213921759649415
669534,0.018346102813934652
669535,0.017877594726065454
669536,0.024118126632549784
669537,0.007698596864567336
669538,0.8530273421687216
669539,0.4222374302785656
669540,0.0003957703376415608
669541,0.00894432879001561
669542,0.022461054441691428
669543,0.6802577773042783
669544,0.8852318455046458
669545,0.0203533271964788
669546,0.00014571283692747274
669547,0.7509127677365415
669548,0.10006947110066952
669549,0.8286625927327183
669550,0.5502159617771549
669551,0.04133713124632962
669552,0.012482769973113731
669553,0.7661446780477392
669554,0.052332181547298684
669555,0.19675953383567807
669556,0.0006489934713772207
669557,0.0005491344336168215
669558,0.07123593725132993
669559,0.6986048952197381
669560,0.018484862172204346
669561,0.009630524405925812
669562,0.7145043207026456
669563,0.1386494818937732
669564,0.006906016036721295
669565,0.3582825625650333
669566,0.1608940972043996
669567,0.36080510012215583
669568,0.6957671646715521
669569,0.0029734071219600262
669570,0.006091335735669671
669571,0.8280709990194567
669572,0.025743816205235685
669573,0.0009523332729493692
669574,0.04372368204241224
669575,0.09896536116124212
669576,0.045447887469384635
669577,0.05157351014735141
669578,0.0065127715175580005
669579,0.005629616354832917
669580,0.21892761018949541
669581,0.0014285171854542715
669582,0.00024225270834918677
669583,0.009561679356866068
669584,0.000971842432854011
669585,0.05075242540080796
669586,0.019369649592513104
669587,0.3637969463696736
669588,0.009970915859391792
669589,0.043112812722897076
669590,0.7957939290387703
669591,0.0005795358876692044
669592,0.00039963556118872127
669593,0.0006202747403163051
669594,0.015149044382760646
669595,0.0037194442938398185
669596,0.0167107665407123
669597,0.09493558009527903
669598,0.008487334543518295
669599,0.22572316477011634
669600,0.022333688883081605
669601,0.025306127078037186
669602,0.6715817933727246
669603,0.023059393357698743
669604,0.5944702916645117
669605,0.5989068826111034
669606,0.09667184091529865
669607,0.002975629415868218
669608,0.09241523368926446
669609,0.0013327146214585986
669610,0.020706200067601543
669611,0.022056940944492537
669612,0.0005293981911045771
669613,0.6988780903645622
669614,0.9230769977994759
669615,0.01861485640620031
669616,0.0058115823317866945
669617,0.7663505740931416
669618,0.02861428633867607
669619,0.14912195437751508
669620,0.008877373385739035
669621,0.030739371597593268
669622,0.003057530065720732
669623,0.008806891598077756
669624,0.1819161486385002
669625,0.008812167675459377
669626,0.27480494226242685
669627,0.021079320687747306
669628,0.6550962599747444
669629,0.006574112534138942
669630,0.02715263614754205
669631,0.28839249339398354
669632,0.14903207762983403
669633,0.052554730382963995
669634,0.011489914294498301
669635,0.39745997363879837
669636,0.6763864936901574
669637,0.013356014507018028
669638,0.0029814387715655175
669639,0.025709846181284645
669640,0.6194600369202179
669641,0.0003042510100943239
669642,0.008199880758789187
669643,0.8817836483851291
669644,0.023409658068246457
669645,0.020778074985404453
669646,0.0020731662132634655
669647,0.0006798310312890573
669648,0.20492575389589204
669649,0.0015667005556765077
669650,0.31040037608021775
669651,0.30964855264855473
669652,0.045843557029113524
669653,0.15916708459749707
669654,0.12041955257791737
669655,0.035620156904266495
669656,0.05277167956186396
669657,0.006726459268720915
669658,0.002251411428353396
669659,0.7315290963699287
669660,0.17388720492509097
669661,0.24244941741815493
669662,0.0005549026980457817
669663,0.011651765448088554
669664,0.05674438111965597
669665,0.8773623657142506
669666,0.0005921003076686506
669667,0.11967235901645049
669668,0.3794921299603774
669669,0.006143818685183182
669670,0.3513705785525352
669671,0.025305754769885152
669672,0.002833876831007452
669673,0.00027148273433729526
669674,0.42683028492226366
669675,0.23239874203570807
669676,0.007828030869025195
669677,0.013983191130588138
669678,0.005066281281396636
669679,0.016311275250331016
669680,0.008177729042676508
669681,0.05156838691610517
669682,0.0058718745428260125
669683,0.00036906210571342984
669684,0.03358379529102284
669685,0.030046869606275513
669686,0.003215648782043155
669687,0.0017240664357736461
669688,0.662776658300565
669689,0.0022775951997864494
669690,0.8206176231322677
669691,0.1718867059402899
669692,0.005239842481410178
669693,0.00041326493973837045
669694,0.08913317703023638
669695,0.008239513722855194
669696,0.022400131321552448
669697,0.0278060627118717
669698,0.0424420350658829
669699,0.019562354156336226
669700,0.006009656180502143
669701,0.052274977969703
669702,0.011248851317053703
669703,0.0005268324999891821
669704,0.44634570962858156
669705,0.5260770006846156
669706,0.3306205396491619
669707,0.009032818247093167
669708,0.0007332346901010758
669709,0.04674114161294759
669710,0.3848195999574633
669711,0.06837556471058019
669712,0.008758851014703032
669713,0.5608212874784124
669714,0.797185333257413
669715,0.6346193726096327
669716,0.0004226486510748626
669717,0.006387758786817999
669718,0.00034567115094592436
669719,0.17426919930792584
669720,0.00028754005350144197
669721,0.01767072691076365
669722,0.002434360214031946
669723,0.002926402116909505
669724,0.24777245268630635
669725,0.028741422128923957
669726,0.006098650618358433
669727,0.06033361241027725
669728,0.016060866923887616
669729,0.001714623840371131
669730,0.0038648919357377235
669731,0.007733541435570975
669732,0.022984306801199308
669733,0.010274478159224335
669734,0.004580520278903915
669735,0.45752034407291764
669736,0.0007592446416868465
669737,0.00017715819306153173
669738,0.004732639417260763
669739,0.0004429664948686669
669740,0.010160327740699823
669741,0.0043634251391459185
669742,0.21319426355344684
669743,0.006733088550475408
669744,0.006355964395580739
669745,0.005229834132726078
669746,0.36209778236140944
669747,0.004286428744498982
669748,0.11375780159496585
669749,0.00044425148143758235
669750,0.7298819364415043
669751,0.000732321329389703
669752,0.00041527321096156784
669753,0.0154432699132179
669754,0.000564961189487908
669755,0.0004142860946046268
669756,0.6918122190388326
669757,0.6135780437881145
669758,0.0008077281785277252
669759,0.004594544551934457
669760,0.011087116123266214
669761,0.8888353932974417
669762,0.0005470526421106226
669763,0.029470026596064205
669764,0.011431037882736228
669765,0.04366229673221772
669766,0.004069043909108934
669767,0.006376444426242668
669768,0.0003680937058181732
669769,0.8108323493688965
669770,0.4024836794200859
669771,0.010206715322800061
669772,0.8544502395224592
669773,0.004457249496338063
669774,0.007530725778291003
669775,0.0008305591067349266
669776,0.0013479056565338936
669777,0.0029512030350157753
669778,0.10951101872247512
669779,0.9056438329065721
669780,0.1860100655104448
669781,0.0016155615567513036
669782,0.0008428708726322209
669783,0.0016763061479886806
669784,0.018307751413990277
669785,0.0010237403811269087
669786,0.009556793486901926
669787,0.04995778763194364
669788,0.33838747914185674
669789,0.0417855680553677
669790,0.006129774558347421
669791,0.0015141248392683882
669792,0.7907421547268898
669793,0.5947160944611816
669794,0.0008400765252511637
669795,0.06317564484291822
669796,0.04160896890693097
669797,0.7939348309421257
669798,0.000498721070693825
669799,0.7841039269855956
669800,0.8648358945673978
669801,0.0018797041270519144
669802,0.16314277686777542
669803,0.07085399214289323
669804,0.2016887570818794
669805,0.0006695922132618735
669806,0.0003592600544796176
669807,0.3082349333648323
669808,0.10388946730791149
669809,0.0006965886164573033
669810,0.045552300586805275
669811,0.000970518209381811
669812,0.00840306734800767
